tick;time;drops
0;0;44268
1;854;44268
2;655;43922
3;517;43605
4;481;43295
5;556;43005
6;484;42724
7;508;42462
8;493;42197
9;507;41949
10;472;41721
11;515;41499
12;487;41294
13;511;41097
14;468;40905
15;493;40718
16;482;40540
17;490;40369
18;493;40210
19;471;40070
20;480;39924
21;554;39782
22;481;39640
23;493;39501
24;509;39366
25;516;39227
26;501;39092
27;530;38954
28;490;38822
29;526;38698
30;516;38576
31;495;38467
32;503;38355
33;477;38239
34;485;38118
35;536;37996
36;514;37870
37;610;37743
38;576;37615
39;553;37488
40;509;37360
41;493;37234
42;500;37112
43;508;36995
44;491;36886
45;505;36779
46;492;36682
47;473;36589
48;637;36500
49;627;36412
50;509;36330
51;542;36257
52;513;36187
53;527;36117
54;506;36061
55;518;36010
56;492;35965
57;547;35926
58;540;35892
59;493;35864
60;536;35843
61;506;35825
62;590;35807
63;576;35793
64;527;35781
65;518;35773
66;492;35766
67;592;35764
68;543;35763
69;502;35763
70;523;35763
71;532;35763
72;524;35763
73;554;35763
74;527;35763
75;521;35763
76;514;35763
77;545;35763
78;541;35763
79;522;35763
80;581;35763
81;551;35763
82;551;35763
83;558;35763
84;537;35763
85;573;35763
86;495;35763
87;526;35763
88;512;35763
89;586;35763
90;548;35763
91;556;35763
92;572;35763
93;557;35763
94;552;35763
95;556;35763
96;591;35763
97;564;35763
98;576;35763
99;567;35763
100;559;35763
101;568;35763
102;537;35763
103;550;35763
104;566;35763
105;516;35763
106;552;35763
107;559;35763
108;553;35763
109;552;35763
110;559;35763
111;580;35763
112;547;35763
113;564;35763
114;547;35763
115;562;35763
116;579;35763
117;562;35763
118;555;35763
119;525;35763
120;552;35763
121;575;35763
122;548;35763
123;604;35763
124;617;35763
125;577;35763
126;560;35763
127;581;35763
128;557;35763
129;580;35763
130;580;35763
131;558;35763
132;550;35763
133;584;35763
134;578;35763
135;565;35763
136;582;35763
137;519;35763
138;565;35763
139;529;35763
140;586;35763
141;527;35763
142;557;35763
143;562;35763
144;600;35763
145;603;35763
146;631;35763
147;547;35763
148;608;35763
149;581;35763
150;560;35763
151;571;35763
152;546;35763
153;566;35763
154;565;35763
155;578;35763
156;553;35763
157;573;35763
158;552;35763
159;549;35763
160;535;35763
161;528;35763
162;523;35763
163;604;35763
164;570;35763
165;567;35763
166;554;35763
167;545;35763
168;577;35763
169;529;35763
170;581;35763
171;564;35763
172;540;35763
173;576;35763
174;547;35763
175;557;35763
176;564;35763
177;580;35763
178;560;35763
179;566;35763
180;564;35763
181;528;35763
182;643;35763
183;581;35763
184;578;35763
185;571;35763
186;557;35763
187;549;35763
188;574;35763
189;584;35763
190;569;35763
191;565;35763
192;592;35763
193;530;35763
194;529;35763
195;559;35763
196;527;35763
197;578;35763
198;576;35763
199;987;35763
200;566;35763